cost_per_applicant,cost_per_day,applicants_per_day,is_senior_role,difficulty_additive,dept_oar_mean,jobtitle_oar_mean,source_oar_mean,dept_source_oar_mean,target_high_oar
-0.24191208803450664,-0.4392412516313413,-0.4992756113853231,0,0.8797239640751027,-0.3442937495093681,0.9937358625184982,-0.772402516584593,-1.671743966293395,0
-0.58167081651468,-0.6278816621211326,0.058167678960337255,1,-0.3635351916841217,2.1223037671713616,0.6751873558646758,1.523309735715961,1.9479777065428259,0
-0.16060862234025955,-0.4567207582654841,-0.5719616144250244,0,1.6542518126558952,-0.7416788047128333,-0.3527287812524881,-0.772402516584593,-0.21920915713083225,0
0.8521517241904667,0.15162747217334205,-0.6357581655223549,0,0.7348924204189758,-0.4975286018182732,1.4671314888212232,0.33956136755635413,-1.154770033070338,0
2.827386387491749,0.18967194576394192,-0.7778799988193342,0,0.9808767525155058,-0.4975286018182732,-0.6188875044808195,-0.772402516584593,-0.40665915615116455,0
-0.44723931956791196,-0.08005452660678485,0.3748640804049872,1,-0.8022562005202084,-0.3442937495093681,-1.3006633109041597,1.523309735715961,0.10076692815340246,0
-0.6461816961310027,-0.842380127349304,-0.33407352831797055,1,-0.2674368620710229,-0.7728933862203549,-1.6654148776991013,1.523309735715961,1.197996323267322,0
0.545341653855878,1.0318572991136483,-0.3032206720799078,0,-0.5358124389731008,-0.3442937495093681,0.9937358625184982,-0.772402516584593,-1.671743966293395,0
1.0141166302721305,0.360864958212084,-0.6142043689091873,0,-0.1125676804519254,-0.7416788047128333,-0.3527287812524881,-0.772402516584593,-0.21920915713083225,1
-0.4663850560691255,-0.618765646522334,-0.40640748224065276,0,0.2796912997113548,2.1223037671713616,1.8484038598458068,-0.772402516584593,1.5436358336560312,1
1.860598005324518,-0.7548506118891709,-0.8726671509578479,0,0.31388290020624526,-0.7728933862203549,1.3743706626113497,0.33956136755635413,-1.2469779334853055,1
3.452969417841883,-0.2566834804872212,-0.8364418638066661,0,1.9838885505707333,-0.4975286018182732,1.4671314888212232,1.523309735715961,1.197688376447659,0
3.537619195561585,0.1800567620598858,-0.7986463443641842,1,-1.1127017273930515,-0.3442937495093681,-1.3006633109041597,0.33956136755635413,0.4015893603347549,1
-0.4743123383944648,-0.5962900506791766,-0.3505262468731953,1,0.5813059810435759,-0.3442937495093681,-0.1612992380074966,-0.9876636446728888,0.3984191005108297,1
-0.3075947847991804,1.1825964569588998,1.14686357110904,0,0.5158926785771437,0.31076273580091013,-0.8436991105445348,-0.772402516584593,-0.4236111560625694,1
-0.49015253841938344,-0.2458741556218093,0.3353834879083338,0,-0.40443206944102045,0.31076273580091013,0.47258142364322964,-0.9876636446728888,0.13413277650637168,1
1.1748033632027397,-0.7377812570367849,-0.8604643073567684,0,0.07412436888378078,0.31076273580091013,-0.0632811697416786,0.33956136755635413,1.8632807163785392,1
0.035458870893630215,0.5874064776923413,-0.11929018296838016,1,0.3083041765645297,-0.7728933862203549,0.28534428555074876,-0.9876636446728888,-0.6605959969292811,0
-0.2807598533749689,-0.8230402490393262,-0.8115915987298049,0,0.24891908026530388,-0.3442937495093681,-0.44370270550348434,-0.772402516584593,-1.671743966293395,0
-0.09706940093224224,-0.5299374368471061,-0.652622676485319,1,1.1587395146261876,2.1223037671713616,1.7659587902771283,-0.772402516584593,1.5436358336560312,1
0.22767980711016075,1.8171929254109793,0.22229501109588573,0,-0.4998947315342297,-0.4975286018182732,1.4671314888212232,0.33956136755635413,-1.154770033070338,0
0.5269302869206788,0.5615222363942589,-0.4396852285174929,1,0.2706893533375847,-0.4975286018182732,-1.4194649272439301,-0.9876636446728888,-0.6590646548320209,0
-0.5236046450800856,-0.671314933930835,-0.35892049103402424,0,-0.7292366453106126,0.31076273580091013,-0.0632811697416786,-0.772402516584593,-0.4236111560625694,0
-0.494205481637302,-0.5432600316680473,-0.19726992950414304,1,-0.090219724580111,-0.7416788047128333,0.10780855357705028,-0.772402516584593,-0.21920915713083225,0
2.492944706990863,0.1091010083446128,-0.7749857346318988,1,0.48737817998706684,-0.7728933862203549,0.28534428555074876,0.33956136755635413,-1.2469779334853055,1
-0.16816261099546848,-0.5799643202006949,-0.6555973369001833,1,1.0085423565341556,-0.4975286018182732,-1.4194649272439301,0.33956136755635413,-1.154770033070338,0
-0.6090954068348444,-0.7214354253466654,-0.047634880758678215,0,-0.7304901186438764,-0.4975286018182732,1.4671314888212232,-0.9876636446728888,-0.6590646548320209,1
-0.07180959345581463,0.5529577432886776,-0.006558592867766299,1,0.6621155800030144,2.1223037671713616,0.22152882765227408,1.523309735715961,1.9479777065428259,1
-0.60233994979283,-0.7181233931234926,-0.09555721663140876,1,-1.7464723902884571,2.1223037671713616,1.7659587902771283,-0.772402516584593,1.5436358336560312,1
0.34574354210069774,-0.5340528813492514,-0.7578116816961601,0,0.5145172334151467,0.31076273580091013,-0.0632811697416786,1.523309735715961,-0.7414813193497412,1
-0.36054793490287373,0.559210255790238,0.7668087584576786,0,0.16605870254179703,0.31076273580091013,-0.0632811697416786,-0.772402516584593,-0.4236111560625694,0
-0.46804076764349545,0.2637926592984043,1.0614248922959433,1,-0.9446178014839104,-0.7728933862203549,0.28534428555074876,-0.772402516584593,-0.791867802786602,1
1.2762594352023457,-0.2769511354379632,-0.7739893486001587,0,0.9360144641742203,0.31076273580091013,-0.0632811697416786,-0.772402516584593,-0.4236111560625694,0
-0.3632965280599817,0.800301140318913,1.0545788443141246,1,0.16588426142870644,2.1223037671713616,1.7659587902771283,-0.9876636446728888,-0.048059158025312,0
-0.6152998915362483,-0.7318204958845828,-0.03098958762641332,0,-0.7953823811386538,0.31076273580091013,0.47258142364322964,-0.9876636446728888,0.13413277650637168,1
-0.5450699635281859,-0.7899706125101872,-0.5798144341688751,0,-0.32845179846724093,-0.4975286018182732,1.4671314888212232,0.33956136755635413,-1.154770033070338,0
-0.5259372809192393,-0.6619025978685321,-0.3306048640071825,1,0.5145965800307596,-0.7416788047128333,0.10780855357705028,0.33956136755635413,-0.09554586297944437,0
-0.24254715419418588,0.08918875090578228,-0.0580841118888225,1,0.2123223622670289,-0.7416788047128333,0.10780855357705028,1.523309735715961,0.011392946927131935,0
-0.3995283365657109,-0.40753118612958084,-0.24753948182778282,0,0.7679414440657247,-0.7416788047128333,-0.6326247289055082,1.523309735715961,0.011392946927131935,1
-0.09083895917900478,4.008326949002964,2.1802647338960197,0,-0.8923793463509692,-0.7728933862203549,1.3743706626113497,-0.772402516584593,-0.791867802786602,0
-0.4388976534156583,-0.722721615164241,-0.6117492344605351,0,-0.02859115591404078,-0.7416788047128333,-0.3527287812524881,-0.772402516584593,-0.21920915713083225,1
-0.6278253993956778,-0.8418356914392207,-0.4827590213173857,1,-0.19864991317444305,-0.7728933862203549,-1.6654148776991013,1.523309735715961,1.197996323267322,0
3.0277061656000233,0.5713427155467856,-0.7455168629052825,0,0.5905361797072703,-0.4975286018182732,-0.6188875044808195,1.523309735715961,1.197688376447659,0
-0.5257978521034042,-0.31567288954479417,0.438434525950446,1,-1.3573956952108588,-0.7728933862203549,0.28534428555074876,0.33956136755635413,-1.2469779334853055,0
-0.5932633372286689,-0.08170785943696253,2.1779530813307306,1,-1.9983227892380055,-0.3442937495093681,-1.3006633109041597,-0.772402516584593,-1.671743966293395,0
-0.5821535926263706,-0.7471092747294802,-0.33407352831797055,0,0.07868070795028541,-0.7728933862203549,1.3743706626113497,1.523309735715961,1.197996323267322,0
-0.47438634742813074,-0.5846941194037971,-0.3305535827488917,0,1.310778070931049,0.31076273580091013,-0.8436991105445348,0.33956136755635413,1.8632807163785392,0
0.1748877528190304,2.363833683782624,0.5274331497140885,1,-0.3178728648383809,-0.3442937495093681,-1.3006633109041597,0.33956136755635413,0.4015893603347549,0
3.0869453633488804,0.37010818501227477,-0.7679912628455963,1,0.5451925788079173,-0.3442937495093681,-1.3006633109041597,1.523309735715961,0.10076692815340246,1
6.291191046475548,-0.024125464977175996,-0.8482743904967917,0,1.5370423063301577,-0.7416788047128333,-0.6326247289055082,-0.772402516584593,-0.21920915713083225,0
-0.24914509901408588,2.0812379086679065,1.6399159467596194,1,0.029164486254279292,-0.4975286018182732,-1.4194649272439301,0.33956136755635413,-1.154770033070338,0
-0.6118996429311307,-0.6909255520859875,0.11803948040133318,0,-1.5493602135837612,-0.7416788047128333,-0.3527287812524881,0.33956136755635413,-0.09554586297944437,1
1.261011785635965,0.3265475875235206,-0.6564555198859927,0,1.0992355138407277,-0.4975286018182732,-0.6188875044808195,1.523309735715961,1.197688376447659,0
-0.4556421589778685,0.26337102904315396,0.9597121794232091,0,-0.33646318548129406,0.31076273580091013,0.47258142364322964,1.523309735715961,-0.7414813193497412,1
-0.6092529356836512,-0.5958291618388544,0.5020049714959048,0,-2.136302993651566,-0.7416788047128333,-0.3527287812524881,1.523309735715961,0.011392946927131935,0
-0.3633664080702271,-0.6060346707488641,-0.5437866490410262,1,-0.3053306790136854,2.1223037671713616,1.7659587902771283,-0.9876636446728888,-0.048059158025312,0
-0.03145610293721631,-0.5027217761537386,-0.6612264354681193,1,0.16923887380282754,-0.7416788047128333,0.10780855357705028,-0.772402516584593,-0.21920915713083225,1
-0.30316367403506883,-0.3775531402096097,-0.37793556610370643,0,1.7566381530041757,-0.7416788047128333,-0.3527287812524881,-0.9876636446728888,-1.270320615052056,0
-0.14958895275367973,0.12485263561247867,-0.17607978098899008,1,-1.0859525641658114,2.1223037671713616,0.22152882765227408,1.523309735715961,1.9479777065428259,1
2.6165661420726796,-0.05578769301031902,-0.7983394525581027,0,1.3750727833066871,2.1223037671713616,1.8484038598458068,-0.772402516584593,1.5436358336560312,0
-0.6046777841382481,-0.8560155284799638,-0.6465486963366559,0,0.14107292317008369,0.31076273580091013,-0.8436991105445348,-0.772402516584593,-0.4236111560625694,0
-0.3752057661214765,1.3308648836888377,1.7524730297548143,1,-0.4137525181124321,-0.7416788047128333,-0.6782093216071342,0.33956136755635413,-0.09554586297944437,0
0.13113846726433248,0.8750017602566644,-0.07775749187868033,0,-1.0222806668191904,-0.4975286018182732,-0.6188875044808195,1.523309735715961,1.197688376447659,0
-0.09619811904305009,0.5426008074150445,0.023107615053447907,1,-0.3596051702439176,-0.7416788047128333,-0.6782093216071342,-0.9876636446728888,-1.270320615052056,0
-0.31483813800661126,1.5217073195814195,1.5221236506018572,0,-0.2565982417199149,-0.3442937495093681,0.9937358625184982,0.33956136755635413,0.4015893603347549,0
0.32645792034979715,0.15109939844922163,-0.5018552816393418,0,0.978298749806087,0.31076273580091013,0.47258142364322964,-0.772402516584593,-0.4236111560625694,1
-0.34761779170933743,0.6251532348035671,0.7766292962522875,1,-0.1591682596903672,2.1223037671713616,0.22152882765227408,0.33956136755635413,1.3290552856445437,0
0.24693763497770094,1.9693230346125252,0.2604372784231611,1,-0.39672660517117975,2.1223037671713616,0.6751873558646758,-0.772402516584593,1.5436358336560312,1
-0.5920428650533929,-0.8525562696896797,-0.6643745076425149,0,-0.5017178820744563,-0.7728933862203549,1.3743706626113497,-0.772402516584593,-0.791867802786602,1
-0.01946211902449676,-0.2725417568105318,-0.5367631599703171,0,0.09530949703030198,-0.4975286018182732,1.4671314888212232,1.523309735715961,1.197688376447659,0
-0.10787948884307084,-0.2629103750581339,-0.47647132633979855,0,0.30157958990051004,-0.7728933862203549,-1.6231248409692531,1.523309735715961,1.197996323267322,1
0.061754033005145585,-0.264877132650643,-0.5715063784978446,1,0.05140705385134599,-0.7728933862203549,0.28534428555074876,0.33956136755635413,-1.2469779334853055,1
0.4476788610487011,-0.2674066820258333,-0.6820353270738732,1,-0.3828375204514434,-0.7416788047128333,0.10780855357705028,1.523309735715961,0.011392946927131935,0
-0.6358934847664184,-0.7259263764587042,0.3032884676426926,1,-1.7172806041804574,2.1223037671713616,0.22152882765227408,0.33956136755635413,1.3290552856445437,1
-0.2067673576240582,-0.23768480248807047,-0.3720462744571247,0,1.9294121288727804,0.31076273580091013,1.036899921076481,-0.772402516584593,-0.4236111560625694,0
0.77369611261303,-0.3142177801958993,-0.7416641086298003,0,1.7692934080615077,-0.7416788047128333,-0.3527287812524881,-0.772402516584593,-0.21920915713083225,1
-0.6093854450344585,-0.7571763022276996,-0.200986355551416,0,-0.33294659611032607,-0.3442937495093681,-0.44370270550348434,0.33956136755635413,0.4015893603347549,1
-0.39772682890728495,-0.6324945625378037,-0.5366808300685931,1,-0.7677294059621304,-0.7728933862203549,0.28534428555074876,1.523309735715961,1.197996323267322,0
0.24106571035823263,0.0395620625049309,-0.510884127528407,0,-0.031224577404588644,-0.7728933862203549,-1.6231248409692531,-0.772402516584593,-0.791867802786602,1
-0.4467524670760942,-0.3267837713116542,-0.001994560879887214,0,-0.49500987655588075,-0.3442937495093681,0.9937358625184982,0.33956136755635413,0.4015893603347549,1
0.9732399778832189,-0.478266390569691,-0.7973332499152124,1,0.34116256632737285,-0.4975286018182732,-1.4194649272439301,-0.772402516584593,-0.40665915615116455,0
-0.31591830017392963,-0.1271929176895776,-0.1114498280177735,0,1.0384158838666684,-0.7728933862203549,-1.6231248409692531,0.33956136755635413,-1.2469779334853055,1
-0.2184452030821854,-0.49196911625279893,-0.5605500261830239,0,1.7105287352121217,-0.4975286018182732,1.4671314888212232,-0.9876636446728888,-0.6590646548320209,1
-0.1987476175396615,0.12405222370515384,-0.10544595260514678,0,-2.0490698959167264,-0.3442937495093681,0.9937358625184982,-0.9876636446728888,0.3984191005108297,1
-0.4726042130966523,-0.576757484971373,-0.32163418044479936,1,1.2525043382878462,-0.3442937495093681,-1.3006633109041597,-0.9876636446728888,0.3984191005108297,1
-0.5567717797388112,-0.2340074153874308,0.9575931645716936,1,-2.016626157452786,-0.7728933862203549,0.28534428555074876,-0.9876636446728888,-0.6605959969292811,0
0.22365538486994657,2.0423919006362268,0.3197696942655894,0,0.345289231265129,0.31076273580091013,-0.0632811697416786,-0.9876636446728888,0.13413277650637168,0
-0.33422303860494734,0.7690012722487232,0.8650141364037667,0,0.4607635068105843,-0.4975286018182732,-0.6188875044808195,0.33956136755635413,-1.154770033070338,1
-0.6707102100410637,-0.8337011256365956,0.34435026654316686,0,-1.5878480780482798,-0.4975286018182732,-0.6188875044808195,-0.9876636446728888,-0.6590646548320209,1
-0.21401946168787472,0.8326535002201054,0.4755172858519637,0,-0.02240291221458968,-0.3442937495093681,-0.44370270550348434,1.523309735715961,0.10076692815340246,0
-0.5867544107824184,-0.8088905690555832,-0.5243687674925952,1,-0.46077309454280985,-0.7728933862203549,0.28534428555074876,-0.772402516584593,-0.791867802786602,1
-0.6025872393930058,-0.2280955936072597,1.8920787140899396,0,-2.202591620723189,0.31076273580091013,1.036899921076481,1.523309735715961,-0.7414813193497412,1
0.05030928783901354,-0.3872726284132456,-0.6285259865263252,0,2.0510432629740603,-0.7416788047128333,-0.3527287812524881,-0.9876636446728888,-1.270320615052056,0
-0.6636767525601763,-0.8510582638928247,-0.13038276506066024,0,-1.2547397651462302,2.1223037671713616,1.8484038598458068,-0.772402516584593,1.5436358336560312,1
-0.5233957296898163,-0.05773126132423397,0.9851403576413925,0,-1.2716834360808777,-0.4975286018182732,-0.6188875044808195,-0.9876636446728888,-0.6590646548320209,1
-0.4990240500033126,-0.5720368750450231,-0.2354121968314183,1,-1.1442243501187876,-0.7728933862203549,-1.6654148776991013,-0.772402516584593,-0.791867802786602,0
-0.306059262424345,0.18500693263898144,0.17143865465951863,0,-1.0247614612064804,0.31076273580091013,1.036899921076481,-0.772402516584593,-0.4236111560625694,1
-0.537031188978791,-0.7781752339049047,-0.5677734438949705,0,0.3307006518259254,0.31076273580091013,-0.0632811697416786,-0.772402516584593,-0.4236111560625694,0
-0.41518081438041476,-0.489693735855168,-0.32199675304270164,1,1.2157162613536472,-0.3442937495093681,-1.3006633109041597,-0.772402516584593,-1.671743966293395,1
0.16024209721554775,0.6513741290070814,-0.20433331234252733,1,-0.867561946781461,-0.3442937495093681,-0.1612992380074966,-0.9876636446728888,0.3984191005108297,1
-0.5983356405271524,-0.18448308553399753,1.9395446467638824,1,-1.79209915844705,-0.7416788047128333,0.10780855357705028,1.523309735715961,0.011392946927131935,1
-0.012033856929680876,-0.6564009075099361,-0.7528603053918043,0,0.7473183121682779,-0.3442937495093681,-0.44370270550348434,0.33956136755635413,0.4015893603347549,0
-0.4728892791897911,-0.8397100238224375,-0.7666549471734695,0,-1.5310205664468974,-0.7416788047128333,-0.3527287812524881,0.33956136755635413,-0.09554586297944437,1
2.090431064952845,0.930179563378854,-0.6460301858361603,1,0.4486982363516884,-0.4975286018182732,-1.4194649272439301,-0.9876636446728888,-0.6590646548320209,0
0.019532576226093234,0.6702093106591679,-0.05823521311762317,1,0.5352804200880467,-0.3442937495093681,-1.3006633109041597,0.33956136755635413,0.4015893603347549,1
-0.45319643324011494,-0.2174015388745471,0.19213600902315645,1,-0.033762294782825615,2.1223037671713616,1.7659587902771283,0.33956136755635413,1.3290552856445437,1
-0.1894961511098545,2.6305041904788027,1.7511642264641725,0,-1.1579655908936213,-0.4975286018182732,-0.6188875044808195,0.33956136755635413,-1.154770033070338,1
-0.03429689861097016,0.6746533466264855,0.012512540795871304,1,0.2213649306493707,-0.3442937495093681,-0.1612992380074966,-0.772402516584593,-1.671743966293395,0
0.16011033863576665,-0.152956477844479,-0.5594288313994846,0,1.6362657226920068,-0.4975286018182732,-0.6188875044808195,-0.9876636446728888,-0.6590646548320209,0
0.4960975930143015,-0.09601576313164233,-0.6363950071950821,0,1.7487748311752296,-0.4975286018182732,-0.46118846096803273,1.523309735715961,1.197688376447659,1
-0.5536202861700562,-0.786544826515713,-0.5516751634200764,1,-0.4614987367244316,-0.7416788047128333,-0.6782093216071342,-0.9876636446728888,-1.270320615052056,0
-0.4220518773907124,0.44946536920938635,0.9889074951551977,0,-0.18001563265155762,0.31076273580091013,0.47258142364322964,1.523309735715961,-0.7414813193497412,1
-0.525150943611454,-0.7736639610001379,-0.5806623912304176,1,-0.16461900911532779,-0.3442937495093681,-1.3006633109041597,0.33956136755635413,0.4015893603347549,1
-0.11380815634078427,-0.11484989062883069,-0.3760377278865244,1,1.7580935002908389,-0.3442937495093681,-0.1612992380074966,-0.772402516584593,-1.671743966293395,0
-0.4504957501234757,-0.4778518943637185,-0.22106809629808405,1,1.2099961458610842,-0.4975286018182732,-1.4194649272439301,1.523309735715961,1.197688376447659,1
-0.3646810547689481,-0.18277462602817032,-0.05929851806103598,1,-1.0069062432588805,2.1223037671713616,0.6751873558646758,1.523309735715961,1.9479777065428259,0
-0.19144720162387302,1.1422098059757306,0.646097981398945,0,-1.216661933548142,-0.7416788047128333,-0.3527287812524881,-0.9876636446728888,-1.270320615052056,0
-0.5592281022350456,-0.7093996474910372,-0.32412186402439963,0,0.7333351333490679,-0.3442937495093681,0.9937358625184982,-0.772402516584593,-1.671743966293395,0
-0.2234510505050615,0.19593960250893372,-0.006558592867766299,1,0.07412342500009891,-0.3442937495093681,-0.1612992380074966,1.523309735715961,0.10076692815340246,0
0.28990152788373563,1.4355000535395521,0.005307890300719321,0,-0.6150242983970258,0.31076273580091013,-0.8436991105445348,0.33956136755635413,1.8632807163785392,0
-0.5763906483228738,1.1895950050128163,5.7656378626599025,1,-1.8481510042674116,-0.7728933862203549,0.28534428555074876,-0.9876636446728888,-0.6605959969292811,1
1.1421625434034743,-0.4049107636217707,-0.7913646387835226,1,2.0312805975778407,2.1223037671713616,0.22152882765227408,0.33956136755635413,1.3290552856445437,0
-0.5571648203157731,-0.7878032057623826,-0.5462921821440496,0,-1.6541204017289854,-0.3442937495093681,0.9937358625184982,-0.9876636446728888,0.3984191005108297,0
0.014331366647946837,-0.23913324381524578,-0.536100404261439,1,-0.26682539773160213,2.1223037671713616,1.7659587902771283,0.33956136755635413,1.3290552856445437,0
-0.2917040966932031,0.2731425556142162,0.21593796654133987,0,1.075411399478963,-0.7416788047128333,-0.6326247289055082,1.523309735715961,0.011392946927131935,1
1.2996063572169199,-0.4607597693376294,-0.8102431347333862,1,0.652210374780472,-0.7728933862203549,-1.6654148776991013,-0.9876636446728888,-0.6605959969292811,0
-0.261923446712318,-0.7189203151321989,-0.7245813879778309,0,-0.44864533636827103,-0.7728933862203549,-1.6231248409692531,0.33956136755635413,-1.2469779334853055,0
-0.34378535456950865,0.32073410213785436,0.43158847796862737,1,0.728249908627137,2.1223037671713616,0.6751873558646758,-0.772402516584593,1.5436358336560312,0
0.15796748340645114,-0.5299433577449996,-0.7254825406727743,1,0.964666232768861,-0.7416788047128333,0.10780855357705028,-0.772402516584593,-0.21920915713083225,0
-0.189044263155973,-0.34636675170229037,-0.471445521703734,0,2.108621512123976,-0.7416788047128333,-0.3527287812524881,-0.9876636446728888,-1.270320615052056,0
-0.5666542704527011,-0.6338154126478109,-0.07012903841322514,1,-0.3358628529998066,-0.3442937495093681,-0.1612992380074966,0.33956136755635413,0.4015893603347549,0
0.21315064867422495,5.664746719151616,1.840162850227815,0,0.017859190208862452,-0.4975286018182732,1.4671314888212232,0.33956136755635413,-1.154770033070338,0
-0.4510283059348139,-0.292236766861,0.06696200937176436,0,-0.009556524278620741,-0.3442937495093681,-0.44370270550348434,1.523309735715961,0.10076692815340246,0
-0.17199878850017783,-0.24618018936644973,-0.4129856413884002,0,0.9646793654228015,-0.4975286018182732,1.4671314888212232,-0.9876636446728888,-0.6590646548320209,1
-0.4039385072377537,-0.4047711036764165,-0.2341616306895405,0,0.5583284778856206,-0.4975286018182732,1.4671314888212232,0.33956136755635413,-1.154770033070338,1
-0.2891435471945467,-0.62204300713362,-0.6230368647915336,0,0.841403139928854,-0.7728933862203549,1.3743706626113497,0.33956136755635413,-1.2469779334853055,0
-0.4422484660988447,0.3824574738120767,1.0391752363550326,1,-0.5457806309060173,-0.7728933862203549,0.28534428555074876,0.33956136755635413,-1.2469779334853055,0
-0.06906689173099259,-0.2030544842738683,-0.46638481564658574,0,1.090019394123197,-0.7416788047128333,-0.3527287812524881,-0.772402516584593,-0.21920915713083225,1
-0.6100923842110894,-0.39567219576766494,1.397641915403037,0,-2.2756480127724625,-0.3442937495093681,-0.44370270550348434,-0.772402516584593,-1.671743966293395,0
0.06847990591567817,-0.5875199607109949,-0.7339300611582764,1,0.9328073590676118,2.1223037671713616,0.22152882765227408,-0.772402516584593,1.5436358336560312,0
-0.30930724784755403,-0.04260198047001269,-0.04215804237322331,1,1.1957604598742422,-0.7416788047128333,-0.6782093216071342,1.523309735715961,0.011392946927131935,0
